INFO 2019-04-15 11:49:00:865 AgentClassLoader :  D:\dev\skywalking5\agent\plugins\apm-activemq-5.x-plugin-5.0.0-GA.jar loaded. 
DEBUG 2019-04-15 11:49:01:014 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jedis.v2.define.JedisClusterInstrumentation. 
DEBUG 2019-04-15 11:49:01:016 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jedis.v2.define.JedisInstrumentation. 
DEBUG 2019-04-15 11:49:01:018 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jetty.v90.client.define.HttpRequestInstrumentation. 
DEBUG 2019-04-15 11:49:01:020 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jetty.v9.client.define.HttpRequestInstrumentation. 
DEBUG 2019-04-15 11:49:01:021 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jetty.v9.server.define.JettyInstrumentation. 
DEBUG 2019-04-15 11:49:01:023 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jetty.v9.server.define.DispatcherInstrumentation. 
DEBUG 2019-04-15 11:49:01:024 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.kafka.v1.define.CallbackInstrumentation. 
DEBUG 2019-04-15 11:49:01:026 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.kafka.v1.define.KafkaConsumerInstrumentation. 
DEBUG 2019-04-15 11:49:01:028 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.kafka.v1.define.KafkaProducerInstrumentation. 
DEBUG 2019-04-15 11:49:01:029 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.kafka.v1.define.ProducerRecordInstrumentation. 
DEBUG 2019-04-15 11:49:01:030 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.mongodb.v2.define.MongoDBCollectionInstrumentation. 
DEBUG 2019-04-15 11:49:01:032 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.mongodb.v2.define.MongoDBCollectionImplInstrumentation. 
DEBUG 2019-04-15 11:49:01:034 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.mongodb.v3.define.MongoDBInstrumentation. 
DEBUG 2019-04-15 11:49:01:035 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.mysql.define.DriverInstrumentation. 
DEBUG 2019-04-15 11:49:01:037 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.mysql.define.Mysql5xConnectionInstrumentation. 
DEBUG 2019-04-15 11:49:01:039 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.mysql.define.Mysql50ConnectionInstrumentation. 
DEBUG 2019-04-15 11:49:01:040 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.mysql.define.CallableInstrumentation. 
DEBUG 2019-04-15 11:49:01:041 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.mysql.define.PreparedStatementInstrumentation. 
DEBUG 2019-04-15 11:49:01:043 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.mysql.define.StatementInstrumentation. 
DEBUG 2019-04-15 11:49:01:044 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.nutz.http.sync.define.NutzHttpGetSenderInstrumentation. 
DEBUG 2019-04-15 11:49:01:046 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.nutz.http.sync.define.NutzHttpPostSenderInstrumentation. 
DEBUG 2019-04-15 11:49:01:047 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.nutz.http.sync.define.NutzHttpFilePostSenderInstrumentation. 
DEBUG 2019-04-15 11:49:01:048 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.nutz.mvc.define.ActionInstrumentation. 
DEBUG 2019-04-15 11:49:01:050 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.okhttp.v3.define.RealCallInstrumentation. 
DEBUG 2019-04-15 11:49:01:052 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.okhttp.v3.define.CallbackInstrumentation. 
DEBUG 2019-04-15 11:49:01:053 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.okhttp.v3.define.AsyncCallInstrumentation. 
DEBUG 2019-04-15 11:49:01:054 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.DriverInstrumentation. 
DEBUG 2019-04-15 11:49:01:056 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.Jdbc3ConnectionInstrumentation. 
DEBUG 2019-04-15 11:49:01:057 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.Jdbc4ConnectionInstrumentation. 
DEBUG 2019-04-15 11:49:01:059 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.ConnectionInstrumentation. 
DEBUG 2019-04-15 11:49:01:060 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.AbstractJdbc2StatementInstrumentation. 
DEBUG 2019-04-15 11:49:01:061 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.PgCallableStatementInstrumentation. 
DEBUG 2019-04-15 11:49:01:063 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.PgPreparedStatementInstrumentation. 
DEBUG 2019-04-15 11:49:01:064 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.jdbc.postgresql.define.PgStatementInstrumentation. 
DEBUG 2019-04-15 11:49:01:066 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.spring.resttemplate.sync.define.RestTemplateInstrumentation. 
DEBUG 2019-04-15 11:49:01:067 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.spring.resttemplate.async.define.ResponseExtractorFutureInstrumentation. 
DEBUG 2019-04-15 11:49:01:069 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.spring.resttemplate.async.define.RestTemplateInstrumentation. 
DEBUG 2019-04-15 11:49:01:071 PluginBootstrap :  loading plugin class org.apache.skywalking.apm.plugin.rocketMQ.v3.define.ConsumeMessageConcurrentlyInstrumentation. 
